"시도명",시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
"대전광역시",유성구,대정로42번길,,대전광역시 유성구 대정동 319,7473,01,N,N,36.31565942,127.32135890,2,4.1,5.2,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정북로,,대전광역시 유성구 용계동 318,7474,01,N,N,36.31644058,127.32293330,1,4.3,12.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정북로,,대전광역시 유성구 용계동 318,7475,99,Y,N,36.31667712,127.32279040,2,4.1,13.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정북로,,대전광역시 유성구 대정동 318,7476,01,Y,N,36.31656624,127.32264710,6,6.2,19,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정북로,,대전광역시 유성구 대정동 318,7477,01,Y,N,36.31656673,127.32023510,6,8,18.9,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정로,,대전광역시 유성구 용계동 318,7478,01,Y,N,36.31824588,127.31993980,6,5.9,25.3,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정로,,대전광역시 유성구 대정동 318,7479,01,Y,N,36.31628417,127.31992500,6,8,20.5,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정북로,,대전광역시 유성구 대정동 508-3,7480,01,N,N,36.31496177,127.31594570,5,6.2,16.8,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 대정동 507,7481,01,N,N,36.31499722,127.31552290,5,3.5,10.5,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 교촌동 35-7,7482,99,N,N,36.30226140,127.32162010,1,4.2,7.8,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로,,대전광역시 유성구 교촌동 773,7483,01,Y,N,36.30424248,127.32033380,6,6.1,18.3,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 교촌동 784,7484,01,Y,N,36.30413338,127.32062030,8,6.1,24.5,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,원내로39번길,,대전광역시 유성구 교촌동 778,7485,01,N,N,36.30307400,127.32037020,2,3.9,4.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로,,대전광역시 유성구 교촌동 773,7486,01,N,N,36.30245622,127.31550330,4,6.2,10.6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로149번길,,대전광역시 유성구 교촌동 651,7487,01,N,N,36.30374660,127.31807110,3,6.2,12,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로140번길,,대전광역시 유성구 교촌동 773,7488,01,N,N,36.30318585,127.31696570,2,4,5.3,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로139번길,,대전광역시 유성구 교촌동 649,7489,01,N,N,36.30339947,127.31687360,2,3.8,5.1,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로140번길,,대전광역시 유성구 교촌동 776,7490,01,N,N,36.30215835,127.31741440,2,4.1,5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로140번길,,대전광역시 유성구 교촌동 777,7491,01,N,N,36.30290541,127.31708960,2,4.1,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,원내로39번길,,대전광역시 유성구 교촌동 778,7492,01,N,N,36.30286519,127.31962350,2,4,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로160번길,,대전광역시 유성구 교촌동 778,7493,01,N,N,36.30290337,127.31953020,2,4.2,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,원내로39번길,,대전광역시 유성구 교촌동 778,7494,01,N,N,36.30282178,127.31947070,2,4,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로149번길,,대전광역시 유성구 교촌동 617-1,7495,01,N,N,36.30472616,127.31776570,2,3.1,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로150번길,,대전광역시 유성구 교촌동 773,7496,01,N,N,36.30352520,127.31817060,2,4.4,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로149번길,,대전광역시 유성구 교촌동 651,7497,01,N,N,36.30469519,127.31756610,1,3.8,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로139번길,,대전광역시 유성구 교촌동 649,7498,01,N,N,36.30426074,127.31651380,1,4,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로149번길,,대전광역시 유성구 교촌동 651,7499,01,N,N,36.30462668,127.31771830,2,4.2,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로,,대전광역시 유성구 교촌동 773,7500,01,N,N,36.30366928,127.31824590,5,6.2,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로,,대전광역시 유성구 교촌동 773,7501,01,N,N,36.30358229,127.31799690,4,6.2,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로,,대전광역시 유성구 교촌동 773,7502,01,N,N,36.30325161,127.31681540,4,6.2,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로,,대전광역시 유성구 교촌동 773,7503,01,N,N,36.30259737,127.31557970,4,6.1,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로140번길,,대전광역시 유성구 교촌동 776,7504,01,N,N,36.30222074,127.31744270,2,4,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로150번길,,대전광역시 유성구 교촌동 778,7505,01,N,N,36.30319516,127.31830950,2,4.1,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로140번길,,대전광역시 유성구 교촌동 776,7506,01,N,N,36.30228488,127.31734920,2,4,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로,,대전광역시 유성구 교촌동 648,7507,01,N,N,36.30256739,127.31542410,2,3.9,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로124번길,,대전광역시 유성구 교촌동 774,7508,01,N,N,36.30248707,127.31564170,2,4,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,원내로39번길,,대전광역시 유성구 교촌동 778,7509,01,N,N,36.30258965,127.31865000,2,4,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로150번길,,대전광역시 유성구 교촌동 776,7510,01,N,N,36.30213418,127.31871960,2,4.2,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로140번길,,대전광역시 유성구 교촌동 777,7511,01,N,N,36.30298177,127.31713530,2,4.1,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로,,대전광역시 유성구 교촌동 773,7512,01,N,N,36.30331556,127.31703310,4,6.1,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로150번길,,대전광역시 유성구 교촌동 778,7513,01,N,N,36.30327721,127.31836550,2,4.2,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로140번길,,대전광역시 유성구 교촌동 777,7514,01,N,N,36.30322655,127.31818520,1,4.1,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로141번길,,대전광역시 유성구 교촌동 650,7515,01,N,N,36.30451127,127.31691390,1,4.1,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로149번길,,대전광역시 유성구 교촌동 616,7516,01,N,Y,36.30506319,127.31761930,2,3,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,한우물로,,대전광역시 유성구 교촌동 333-8,7517,01,N,N,36.30952098,127.31848630,3,4.1,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,진잠로149번길,,대전광역시 유성구 교촌동 651,7518,01,N,Y,36.30513882,127.31750720,2,4.3,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 교촌동 11-8,7519,01,N,N,36.30803279,127.31913800,1,3.1,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 교촌동 332-2,7520,01,N,N,36.30957168,127.31828710,6,6.2,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 교촌동 652,7521,01,N,N,36.30651542,127.31962450,5,8.1,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정로28번안길,,대전광역시 유성구 대정동 320,7522,01,N,N,36.31252372,127.32053430,3,4.5,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정로28번안길,,대전광역시 유성구 대정동 320,7523,01,N,N,36.31229246,127.32130780,3,4,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정로,,대전광역시 유성구 대정동 320,7524,01,N,N,36.31238205,127.32003660,1,3.9,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정로28번안길,,대전광역시 유성구 대정동 320,7525,01,N,N,36.31241072,127.32066280,2,4.4,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정로28번안길,,대전광역시 유성구 대정동 320,7526,01,N,N,36.31240963,127.32117600,2,4.2,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정로28번안길,,대전광역시 유성구 대정동 320,7527,01,N,N,36.31252507,127.32130350,3,4.2,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정남로,,대전광역시 유성구 교촌동 125-5,7528,99,N,N,36.31182775,127.31748540,6,6.3,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 교촌동 331-11,7529,01,N,N,36.31111078,127.31770420,1,2.6,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 교촌동 331-13,7530,01,N,N,36.31064648,127.31795890,1,2.9,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 교촌동 331-11,7531,01,N,N,36.31129113,127.31760290,1,2.7,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정로,,대전광역시 유성구 대정동 318,7532,01,Y,N,36.31205221,127.31991430,5,6.1,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,대정남로,,대전광역시 유성구 대정동 274,7533,01,Y,N,36.31184299,127.31961980,7,6.3,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 교촌동 125-5,7534,01,N,N,36.31199328,127.31703700,7,6.3,7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,유성대로,,대전광역시 유성구 교촌동 331-13,7535,01,N,N,36.31087809,127.31783170,1,2.7,7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용서로,,대전광역시 유성구 학하동 801,7536,03,Y,N,36.34020120,127.30948600,6,21.4,6.1,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로195번길,,대전광역시 유성구 학하동 816,7537,01,Y,N,36.33845997,127.31323750,2,6.5,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로,,대전광역시 유성구 학하동 817,7538,01,Y,N,36.33825506,127.31306490,2,6.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용서로,,대전광역시 유성구 학하동 801,7539,03,Y,N,36.33931260,127.30890960,4,11.9,6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하동로,,대전광역시 유성구 학하동 795,7540,01,Y,N,36.33864475,127.30828470,3,11.4,6.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용서로,,대전광역시 유성구 학하동 801,7541,01,Y,N,36.33844953,127.30836420,4,11.9,6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하동로,,대전광역시 유성구 학하동 807,7542,01,Y,N,36.33851509,127.30859070,3,10.6,6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용서로,,대전광역시 유성구 학하동 801,7543,01,Y,N,36.33868974,127.30851080,4,11.5,6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로,,대전광역시 유성구 학하동 809,7544,01,Y,N,36.33725749,127.30778570,2,5.3,4,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로90번길,,대전광역시 유성구 학하동 811,7545,01,Y,N,36.33724359,127.30758780,2,5.3,4,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로,,대전광역시 유성구 학하동 809,7546,01,Y,N,36.33737126,127.30752760,2,6.5,4.3,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용서로,,대전광역시 유성구 학하동 801,7547,03,Y,N,36.33741133,127.30769860,4,12.9,6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로,,대전광역시 유성구 학하동 805,7548,03,Y,N,36.33910779,127.31163930,6,22.6,6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로,,대전광역시 유성구 학하동 792,7549,03,Y,N,36.34013105,127.30918830,6,23.6,6.3,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용서로,,대전광역시 유성구 학하동 801,7550,03,Y,N,36.33988790,127.30927760,6,20.2,6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로,,대전광역시 유성구 학하동 805,7551,03,Y,N,36.33997123,127.30957380,6,23.2,6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7552,03,Y,N,36.33885917,127.31172970,6,20.2,6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7553,03,Y,N,36.33917425,127.31193560,6,20.7,6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용서로,,대전광역시 유성구 학하동 801,7554,01,Y,N,36.33788084,127.30799320,4,12,6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로150번길,,대전광역시 유성구 학하동 792,7555,01,Y,N,36.34016942,127.30874730,2,8.4,3.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하동로63번길,,대전광역시 유성구 학하동 818,7556,03,N,Y,36.33746057,127.31123980,2,7.6,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하동로64번길,,대전광역시 유성구 학하동 818,7557,03,N,Y,36.33737035,127.31117950,2,8.1,4.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하동로,,대전광역시 유성구 학하동 818,7558,01,N,Y,36.33739167,127.31127140,2,6.9,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하동로,,대전광역시 유성구 학하동 818,7559,01,N,Y,36.33697200,127.31226690,2,5.2,3.7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하동로,,대전광역시 유성구 학하동 818,7560,01,Y,N,36.33750066,127.31100780,2,5.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7561,03,Y,N,36.33765770,127.31096110,4,11.8,6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7562,03,Y,N,36.33745925,127.31082700,4,14,6.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로168번길,,대전광역시 유성구 학하동 806,7563,01,Y,N,36.33819535,127.30962090,2,5.2,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로99번길,,대전광역시 유성구 학하동 807,7564,01,Y,N,36.33801436,127.30950490,2,5.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하동로,,대전광역시 유성구 학하동 807,7565,03,Y,N,36.33806544,127.30965360,4,10.7,5.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하동로,,대전광역시 유성구 학하동 807,7566,03,Y,N,36.33814230,127.30946900,4,9.5,6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로,,대전광역시 유성구 학하동 813,7567,01,Y,N,36.33634793,127.30996820,2,6.2,4,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로,,대전광역시 유성구 학하동 823,7568,01,N,N,36.33581799,127.31122220,2,8.8,3.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로90번길,,대전광역시 유성구 학하동 823,7569,01,N,N,36.33580535,127.31106320,2,7.7,4.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로,,대전광역시 유성구 학하동 818,7570,01,N,N,36.33590938,127.31119420,2,6.6,3.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로,,대전광역시 유성구 학하동 823,7571,01,Y,N,36.33623407,127.31022010,2,5.8,4.1,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7572,03,Y,N,36.33638199,127.31014980,4,12.8,6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7573,03,Y,N,36.33620797,127.31005100,2,9.9,6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로99번길,,대전광역시 유성구 학하동 808,7574,01,N,N,36.33690790,127.30879610,2,5.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로100번길,,대전광역시 유성구 학하동 809,7575,01,N,N,36.33679682,127.30872460,2,5.2,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로,,대전광역시 유성구 학하동 809,7576,01,N,N,36.33680892,127.30885540,2,5.2,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로,,대전광역시 유성구 학하동 809,7577,01,N,N,36.33688913,127.30866430,2,5.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로150번길,,대전광역시 유성구 학하동 794,7578,01,Y,N,36.33893629,127.30795100,2,5.2,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로77번길,,대전광역시 유성구 계산동 795,7579,01,N,N,36.33900775,127.30719430,2,6.1,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로77번길,,대전광역시 유성구 계산동 796,7580,01,N,N,36.33880828,127.30715170,2,6.2,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로77번길,,대전광역시 유성구 계산동 796,7581,01,N,N,36.33886630,127.30702580,2,5.2,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로77번길,,대전광역시 유성구 계산동 796,7582,01,N,N,36.33877209,127.30704840,2,5.2,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하북로,,대전광역시 유성구 복용동 813,7583,01,Y,N,36.34020480,127.31246830,1,3.7,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하북로,,대전광역시 유성구 복용동 815,7584,01,Y,N,36.34007084,127.31263440,1,4,2.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 복용동 813,7585,01,Y,N,36.34005404,127.31250220,4,12.1,6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로167번길,,대전광역시 유성구 복용동 804,7586,01,N,N,36.34018498,127.31097750,2,6.2,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로167번길,,대전광역시 유성구 복용동 804,7587,01,N,N,36.34063125,127.31118140,2,5.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로167번길,,대전광역시 유성구 복용동 804,7588,01,N,N,36.34053571,127.31120140,2,6.2,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로167번길,,대전광역시 유성구 복용동 804,7589,01,N,N,36.34050334,127.31109940,2,5.3,3.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로167번길,,대전광역시 유성구 복용동 804,7590,01,N,N,36.34027930,127.31095610,2,5.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로167번길,,대전광역시 유성구 복용동 804,7591,01,N,N,36.33992620,127.31073220,2,4.8,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로167번길,,대전광역시 유성구 학하동 804,7592,01,N,N,36.33989533,127.31063030,2,6.1,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로167번길,,대전광역시 유성구 학하동 804,7593,01,N,N,36.33983315,127.31075240,2,6.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로167번길,,대전광역시 유성구 학하동 805,7594,01,Y,N,36.33967152,127.31057350,2,6.4,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하북로,,대전광역시 유성구 복용동 803,7595,01,N,N,36.34090811,127.31144220,1,3.7,4,N,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하중앙로167번길,,대전광역시 유성구 복용동 804,7596,01,N,N,36.34090724,127.31135890,2,5.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로90번길,,대전광역시 유성구 학하동 823,7597,01,N,N,36.33537280,127.31059040,2,5.9,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로90번길,,대전광역시 유성구 학하동 823,7598,01,N,Y,36.33530581,127.31062290,2,6.4,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로90번길,,대전광역시 유성구 학하동 823,7599,01,N,N,36.33456435,127.31018290,2,5.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로90번길,,대전광역시 유성구 학하동 823,7600,01,N,N,36.33450545,127.31007980,2,5.8,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로90번길,,대전광역시 유성구 학하동 823,7601,01,N,N,36.33483609,127.30928330,2,5.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 824,7602,01,N,N,36.33556568,127.31000030,2,7.6,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 824,7603,01,N,N,36.33547037,127.31035600,2,6.4,4.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하남로90번길,,대전광역시 유성구 학하동 811,7604,01,N,N,36.33492169,127.30907840,2,5.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7605,01,N,Y,36.33510653,127.30924070,2,7.6,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7606,01,N,Y,36.33569179,127.30982580,2,6.2,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7607,01,N,Y,36.33567270,127.30970810,3,10.1,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7608,01,N,Y,36.33535930,127.30950330,3,10.7,4.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7609,01,N,Y,36.33544698,127.30945820,2,8.1,4.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 813,7610,01,N,Y,36.33602940,127.31004160,2,8.1,4.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 824,7611,01,N,N,36.33554475,127.31032570,2,7.3,4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
"대전광역시",유성구,학하복용로,,대전광역시 유성구 학하동 824,7612,01,N,N,36.33539900,127.31037330,2,6,4.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05
