사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도,사고다발지역폴리곤정보,데이터기준일자
2018029,2017,보행노인,30110003,대전광역시 동구3,대전광역시 동구 인동(한울아파트 부근),3,3,0,1,2,0,36.32402962,127.43482438,"{""type"":""Polygon"",""coordinates"":[[[127.43662101,36.32402962],[127.43658649,36.32374723],[127.43648425,36.32347568],[127.43631822,36.32322543],[127.43609479,36.32300607],[127.43582253,36.32282606],[127.43551192,36.32269229],[127.43517488,36.32260992],[127.43482438,36.3225821],[127.43447387,36.32260992],[127.43413684,36.32269229],[127.43382622,36.32282606],[127.43355397,36.32300607],[127.43333054,36.32322543],[127.43316451,36.32347568],[127.43306227,36.32374723],[127.43302775,36.32402962],[127.43306227,36.32431202],[127.43316451,36.32458356],[127.43333054,36.32483381],[127.43355397,36.32505316],[127.43382622,36.32523318],[127.43413684,36.32536694],[127.43447387,36.32544931],[127.43482438,36.32547712],[127.43517488,36.32544931],[127.43551192,36.32536694],[127.43582253,36.32523318],[127.43609479,36.32505316],[127.43631822,36.32483381],[127.43648425,36.32458356],[127.43658649,36.32431202],[127.43662101,36.32402962]]]}",2023-01-25
2018029,2017,보행노인,30140001,대전광역시 중구1,대전광역시 중구 대사동(보문산공원오거리 부근),5,5,0,3,2,0,36.3176045,127.42608118,"{""type"":""Polygon"",""coordinates"":[[[127.42787781,36.3176045],[127.42784329,36.31732208],[127.42774105,36.31705051],[127.42757502,36.31680023],[127.42735159,36.31658086],[127.42707933,36.31640083],[127.42676872,36.31626705],[127.42643168,36.31618467],[127.42608118,36.31615686],[127.42573067,36.31618467],[127.42539364,36.31626705],[127.42508302,36.31640083],[127.42481077,36.31658086],[127.42458734,36.31680023],[127.42442131,36.31705051],[127.42431907,36.31732208],[127.42428455,36.3176045],[127.42431907,36.31788692],[127.42442131,36.31815848],[127.42458734,36.31840875],[127.42481077,36.31862812],[127.42508302,36.31880815],[127.42539364,36.31894192],[127.42573067,36.3190243],[127.42608118,36.31905211],[127.42643168,36.3190243],[127.42676872,36.31894192],[127.42707933,36.31880815],[127.42735159,36.31862812],[127.42757502,36.31840875],[127.42774105,36.31815848],[127.42784329,36.31788692],[127.42787781,36.3176045]]]}",2023-01-25
2018029,2017,보행노인,30140002,대전광역시 중구2,대전광역시 중구 중촌동(KEB하나은행중촌동지점 부근),3,3,0,3,0,0,36.33536415,127.41241141,"{""type"":""Polygon"",""coordinates"":[[[127.41420804,36.33536415],[127.41417352,36.33508179],[127.41407128,36.33481029],[127.41390525,36.33456007],[127.41368182,36.33434075],[127.41340956,36.33416075],[127.41309895,36.33402701],[127.41276191,36.33394465],[127.41241141,36.33391684],[127.4120609,36.33394465],[127.41172387,36.33402701],[127.41141326,36.33416075],[127.411141,36.33434075],[127.41091757,36.33456007],[127.41075154,36.33481029],[127.4106493,36.33508179],[127.41061478,36.33536415],[127.4106493,36.3356465],[127.41075154,36.335918],[127.41091757,36.33616822],[127.411141,36.33638754],[127.41141326,36.33656752],[127.41172387,36.33670127],[127.4120609,36.33678362],[127.41241141,36.33681143],[127.41276191,36.33678362],[127.41309895,36.33670127],[127.41340956,36.33656752],[127.41368182,36.33638754],[127.41390525,36.33616822],[127.41407128,36.335918],[127.41417352,36.3356465],[127.41420804,36.33536415]]]}",2023-01-25
2018029,2017,보행노인,30140003,대전광역시 중구3,대전광역시 중구 옥계동(키스앤키스헤어중구점 부근),3,3,0,2,1,0,36.29834588,127.45506445,"{""type"":""Polygon"",""coordinates"":[[[127.45686108,36.29834588],[127.45682656,36.29806339],[127.45672432,36.29779176],[127.45655829,36.29754142],[127.45633486,36.29732199],[127.4560626,36.29714191],[127.45575199,36.2970081],[127.45541495,36.2969257],[127.45506445,36.29689788],[127.45471394,36.2969257],[127.45437691,36.2970081],[127.45406629,36.29714191],[127.45379404,36.29732199],[127.45357061,36.29754142],[127.45340458,36.29779176],[127.45330234,36.29806339],[127.45326782,36.29834588],[127.45330234,36.29862837],[127.45340458,36.2989],[127.45357061,36.29915033],[127.45379404,36.29936975],[127.45406629,36.29954983],[127.45437691,36.29968363],[127.45471394,36.29976603],[127.45506445,36.29979385],[127.45541495,36.29976603],[127.45575199,36.29968363],[127.4560626,36.29954983],[127.45633486,36.29936975],[127.45655829,36.29915033],[127.45672432,36.2989],[127.45682656,36.29862837],[127.45686108,36.29834588]]]}",2023-01-25
2018029,2017,보행노인,30170001,대전광역시 서구1,대전광역시 서구 도마동(다이소대전도마점 부근),3,4,1,2,1,0,36.31435201,127.38238649,"{""type"":""Polygon"",""coordinates"":[[[127.38418312,36.31435201],[127.3841486,36.31406958],[127.38404636,36.313798],[127.38388033,36.31354771],[127.3836569,36.31332833],[127.38338464,36.31314829],[127.38307403,36.31301451],[127.38273699,36.31293212],[127.38238649,36.3129043],[127.38203598,36.31293212],[127.38169895,36.31301451],[127.38138833,36.31314829],[127.38111608,36.31332833],[127.38089265,36.31354771],[127.38072662,36.313798],[127.38062438,36.31406958],[127.38058986,36.31435201],[127.38062438,36.31463444],[127.38072662,36.31490601],[127.38089265,36.3151563],[127.38111608,36.31537567],[127.38138833,36.31555571],[127.38169895,36.31568949],[127.38203598,36.31577187],[127.38238649,36.31579968],[127.38273699,36.31577187],[127.38307403,36.31568949],[127.38338464,36.31555571],[127.3836569,36.31537567],[127.38388033,36.3151563],[127.38404636,36.31490601],[127.3841486,36.31463444],[127.38418312,36.31435201]]]}",2023-01-25
2018029,2017,보행노인,30170002,대전광역시 서구2,대전광역시 서구 도마동(경남쇼핑센터 부근),3,3,1,1,1,0,36.32237748,127.37033368,"{""type"":""Polygon"",""coordinates"":[[[127.37213031,36.32237748],[127.37209579,36.32209508],[127.37199355,36.32182353],[127.37182753,36.32157327],[127.37160409,36.32135391],[127.37133184,36.32117389],[127.37102122,36.32104012],[127.37068419,36.32095774],[127.37033368,36.32092993],[127.36998318,36.32095774],[127.36964614,36.32104012],[127.36933553,36.32117389],[127.36906327,36.32135391],[127.36883984,36.32157327],[127.36867381,36.32182353],[127.36857157,36.32209508],[127.36853705,36.32237748],[127.36857157,36.32265988],[127.36867381,36.32293143],[127.36883984,36.32318169],[127.36906327,36.32340104],[127.36933553,36.32358106],[127.36964614,36.32371482],[127.36998318,36.32379719],[127.37033368,36.32382501],[127.37068419,36.32379719],[127.37102122,36.32371482],[127.37133184,36.32358106],[127.37160409,36.32340104],[127.37182753,36.32318169],[127.37199355,36.32293143],[127.37209579,36.32265988],[127.37213031,36.32237748]]]}",2023-01-25
2018029,2017,보행노인,30170003,대전광역시 서구3,대전광역시 서구 둔산동(선사유적네거리 부근),3,3,0,2,1,0,36.35958154,127.37952867,"{""type"":""Polygon"",""coordinates"":[[[127.38132531,36.35958154],[127.38129078,36.35929928],[127.38118854,36.35902786],[127.38102252,36.35877771],[127.38079908,36.35855846],[127.38052683,36.35837852],[127.38021622,36.35824482],[127.37987918,36.35816248],[127.37952867,36.35813468],[127.37917817,36.35816248],[127.37884113,36.35824482],[127.37853052,36.35837852],[127.37825827,36.35855846],[127.37803483,36.35877771],[127.3778688,36.35902786],[127.37776657,36.35929928],[127.37773204,36.35958154],[127.37776657,36.35986381],[127.3778688,36.36013523],[127.37803483,36.36038537],[127.37825827,36.36060461],[127.37853052,36.36078455],[127.37884113,36.36091825],[127.37917817,36.36100058],[127.37952867,36.36102838],[127.37987918,36.36100058],[127.38021622,36.36091825],[127.38052683,36.36078455],[127.38079908,36.36060461],[127.38102252,36.36038537],[127.38118854,36.36013523],[127.38129078,36.35986381],[127.38132531,36.35958154]]]}",2023-01-25
2018029,2017,보행노인,30200001,대전광역시 유성구1,대전광역시 유성구 구암동(선산부인과의원 부근),4,4,0,3,1,0,36.35572308,127.33396638,"{""type"":""Polygon"",""coordinates"":[[[127.33576301,36.35572308],[127.33572849,36.3554408],[127.33562625,36.35516937],[127.33546022,36.35491921],[127.33523679,36.35469995],[127.33496453,36.35452],[127.33465392,36.35438629],[127.33431689,36.35430395],[127.33396638,36.35427615],[127.33361588,36.35430395],[127.33327884,36.35438629],[127.33296823,36.35452],[127.33269597,36.35469995],[127.33247254,36.35491921],[127.33230651,36.35516937],[127.33220427,36.3554408],[127.33216975,36.35572308],[127.33220427,36.35600536],[127.33230651,36.35627679],[127.33247254,36.35652694],[127.33269597,36.3567462],[127.33296823,36.35692614],[127.33327884,36.35705985],[127.33361588,36.35714219],[127.33396638,36.35716999],[127.33431689,36.35714219],[127.33465392,36.35705985],[127.33496453,36.35692614],[127.33523679,36.3567462],[127.33546022,36.35652694],[127.33562625,36.35627679],[127.33572849,36.35600536],[127.33576301,36.35572308]]]}",2023-01-25
2018029,2017,보행노인,30230001,대전광역시 대덕구1,대전광역시 대덕구 덕암동(백제종합장식 부근),3,3,1,2,0,0,36.44321615,127.42528505,"{""type"":""Polygon"",""coordinates"":[[[127.42708168,36.44321615],[127.42704716,36.44293419],[127.42694492,36.44266306],[127.42677889,36.44241319],[127.42655546,36.44219417],[127.42628321,36.44201443],[127.42597259,36.44188087],[127.42563556,36.44179862],[127.42528505,36.44177085],[127.42493455,36.44179862],[127.42459751,36.44188087],[127.4242869,36.44201443],[127.42401464,36.44219417],[127.42379121,36.44241319],[127.42362518,36.44266306],[127.42352294,36.44293419],[127.42348842,36.44321615],[127.42352294,36.44349812],[127.42362518,36.44376924],[127.42379121,36.44401911],[127.42401464,36.44423812],[127.4242869,36.44441786],[127.42459751,36.44455142],[127.42493455,36.44463366],[127.42528505,36.44466143],[127.42563556,36.44463366],[127.42597259,36.44455142],[127.42628321,36.44441786],[127.42655546,36.44423812],[127.42677889,36.44401911],[127.42694492,36.44376924],[127.42704716,36.44349812],[127.42708168,36.44321615]]]}",2023-01-25
2018029,2017,보행노인,30230002,대전광역시 대덕구2,대전광역시 대덕구 법동(연합약국 부근),3,3,0,2,1,0,36.36774369,127.43176701,"{""type"":""Polygon"",""coordinates"":[[[127.43356364,36.36774369],[127.43352911,36.36746145],[127.43342688,36.36719006],[127.43326085,36.36693994],[127.43303742,36.36672071],[127.43276516,36.3665408],[127.43245455,36.36640711],[127.43211751,36.36632478],[127.43176701,36.36629698],[127.4314165,36.36632478],[127.43107946,36.36640711],[127.43076885,36.3665408],[127.4304966,36.36672071],[127.43027316,36.36693994],[127.43010714,36.36719006],[127.4300049,36.36746145],[127.42997037,36.36774369],[127.4300049,36.36802593],[127.43010714,36.36829732],[127.43027316,36.36854743],[127.4304966,36.36876665],[127.43076885,36.36894657],[127.43107946,36.36908025],[127.4314165,36.36916258],[127.43176701,36.36919037],[127.43211751,36.36916258],[127.43245455,36.36908025],[127.43276516,36.36894657],[127.43303742,36.36876665],[127.43326085,36.36854743],[127.43342688,36.36829732],[127.43352911,36.36802593],[127.43356364,36.36774369]]]}",2023-01-25
2018029,2017,보행노인,30230003,대전광역시 대덕구3,대전광역시 대덕구 덕암동(덕암119안전센터 부근),2,2,1,1,0,0,36.43896368,127.42610981,"{""type"":""Polygon"",""coordinates"":[[[127.42790644,36.43896368],[127.42787192,36.43868171],[127.42776968,36.43841056],[127.42760365,36.43816068],[127.42738022,36.43794165],[127.42710797,36.43776189],[127.42679735,36.43762832],[127.42646032,36.43754607],[127.42610981,36.4375183],[127.42575931,36.43754607],[127.42542227,36.43762832],[127.42511166,36.43776189],[127.4248394,36.43794165],[127.42461597,36.43816068],[127.42444994,36.43841056],[127.4243477,36.43868171],[127.42431318,36.43896368],[127.4243477,36.43924566],[127.42444994,36.4395168],[127.42461597,36.43976669],[127.4248394,36.43998571],[127.42511166,36.44016546],[127.42542227,36.44029902],[127.42575931,36.44038127],[127.42610981,36.44040904],[127.42646032,36.44038127],[127.42679735,36.44029902],[127.42710797,36.44016546],[127.42738022,36.43998571],[127.42760365,36.43976669],[127.42776968,36.4395168],[127.42787192,36.43924566],[127.42790644,36.43896368]]]}",2023-01-25
2018032,2017,자전거,30110001,대전광역시 동구1,대전광역시 동구 가양동(동부네거리 부근),5,5,0,0,5,0,36.35184491,127.44183933,"{""type"":""Polygon"",""coordinates"":[[[127.44363596,36.35184491],[127.44360144,36.35156262],[127.4434992,36.35129117],[127.44333317,36.351041],[127.44310974,36.35082173],[127.44283748,36.35064178],[127.44252687,36.35050806],[127.44218983,36.35042571],[127.44183933,36.35039791],[127.44148882,36.35042571],[127.44115179,36.35050806],[127.44084118,36.35064178],[127.44056892,36.35082173],[127.44034549,36.351041],[127.44017946,36.35129117],[127.44007722,36.35156262],[127.4400427,36.35184491],[127.44007722,36.35212721],[127.44017946,36.35239865],[127.44034549,36.35264882],[127.44056892,36.35286809],[127.44084118,36.35304804],[127.44115179,36.35318175],[127.44148882,36.35326409],[127.44183933,36.35329189],[127.44218983,36.35326409],[127.44252687,36.35318175],[127.44283748,36.35304804],[127.44310974,36.35286809],[127.44333317,36.35264882],[127.4434992,36.35239865],[127.44360144,36.35212721],[127.44363596,36.35184491]]]}",2023-01-25
2018032,2017,자전거,30110002,대전광역시 동구2,대전광역시 동구 원동(원동네거리 부근),4,4,0,2,2,0,36.32699892,127.43555191,"{""type"":""Polygon"",""coordinates"":[[[127.43734854,36.32699892],[127.43731402,36.32671653],[127.43721178,36.326445],[127.43704575,36.32619475],[127.43682232,36.32597541],[127.43655006,36.3257954],[127.43623945,36.32566163],[127.43590241,36.32557926],[127.43555191,36.32555145],[127.4352014,36.32557926],[127.43486437,36.32566163],[127.43455375,36.3257954],[127.4342815,36.32597541],[127.43405806,36.32619475],[127.43389204,36.326445],[127.4337898,36.32671653],[127.43375528,36.32699892],[127.4337898,36.3272813],[127.43389204,36.32755283],[127.43405806,36.32780308],[127.4342815,36.32802242],[127.43455375,36.32820242],[127.43486437,36.32833618],[127.4352014,36.32841855],[127.43555191,36.32844636],[127.43590241,36.32841855],[127.43623945,36.32833618],[127.43655006,36.32820242],[127.43682232,36.32802242],[127.43704575,36.32780308],[127.43721178,36.32755283],[127.43731402,36.3272813],[127.43734854,36.32699892]]]}",2023-01-25
2018032,2017,자전거,30110003,대전광역시 동구3,대전광역시 동구 용전동(SK에너지 행복두배주유소 부근),4,4,0,2,2,0,36.35077713,127.43250623,"{""type"":""Polygon"",""coordinates"":[[[127.43430287,36.35077713],[127.43426834,36.35049483],[127.4341661,36.35022338],[127.43400008,36.34997321],[127.43377664,36.34975393],[127.43350439,36.34957397],[127.43319378,36.34944025],[127.43285674,36.34935791],[127.43250623,36.3493301],[127.43215573,36.34935791],[127.43181869,36.34944025],[127.43150808,36.34957397],[127.43123582,36.34975393],[127.43101239,36.34997321],[127.43084636,36.35022338],[127.43074413,36.35049483],[127.4307096,36.35077713],[127.43074413,36.35105943],[127.43084636,36.35133087],[127.43101239,36.35158104],[127.43123582,36.35180031],[127.43150808,36.35198027],[127.43181869,36.35211398],[127.43215573,36.35219632],[127.43250623,36.35222413],[127.43285674,36.35219632],[127.43319378,36.35211398],[127.43350439,36.35198027],[127.43377664,36.35180031],[127.43400008,36.35158104],[127.4341661,36.35133087],[127.43426834,36.35105943],[127.43430287,36.35077713]]]}",2023-01-25
2018032,2017,자전거,30170001,대전광역시 서구1,대전광역시 서구 둔산동(목련네거리 부근),7,7,0,1,5,1,36.34922937,127.38981306,"{""type"":""Polygon"",""coordinates"":[[[127.39160969,36.34922937],[127.39157517,36.34894706],[127.39147293,36.34867561],[127.39130691,36.34842543],[127.39108347,36.34820615],[127.39081122,36.34802619],[127.3905006,36.34789247],[127.39016357,36.34781012],[127.38981306,36.34778231],[127.38946256,36.34781012],[127.38912552,36.34789247],[127.38881491,36.34802619],[127.38854265,36.34820615],[127.38831922,36.34842543],[127.38815319,36.34867561],[127.38805095,36.34894706],[127.38801643,36.34922937],[127.38805095,36.34951167],[127.38815319,36.34978313],[127.38831922,36.3500333],[127.38854265,36.35025257],[127.38881491,36.35043253],[127.38912552,36.35056625],[127.38946256,36.35064859],[127.38981306,36.3506764],[127.39016357,36.35064859],[127.3905006,36.35056625],[127.39081122,36.35043253],[127.39108347,36.35025257],[127.39130691,36.3500333],[127.39147293,36.34978313],[127.39157517,36.34951167],[127.39160969,36.34922937]]]}",2023-01-25
2018032,2017,자전거,30170002,대전광역시 서구2,대전광역시 서구 만년동(만년네거리 부근),6,6,0,4,2,0,36.3649788,127.37827143,"{""type"":""Polygon"",""coordinates"":[[[127.38006806,36.3649788],[127.38003354,36.36469655],[127.3799313,36.36442515],[127.37976528,36.36417502],[127.37954184,36.36395579],[127.37926959,36.36377586],[127.37895897,36.36364217],[127.37862194,36.36355984],[127.37827143,36.36353204],[127.37792093,36.36355984],[127.37758389,36.36364217],[127.37727328,36.36377586],[127.37700102,36.36395579],[127.37677759,36.36417502],[127.37661156,36.36442515],[127.37650932,36.36469655],[127.3764748,36.3649788],[127.37650932,36.36526104],[127.37661156,36.36553244],[127.37677759,36.36578256],[127.37700102,36.3660018],[127.37727328,36.36618172],[127.37758389,36.36631541],[127.37792093,36.36639773],[127.37827143,36.36642553],[127.37862194,36.36639773],[127.37895897,36.36631541],[127.37926959,36.36618172],[127.37954184,36.3660018],[127.37976528,36.36578256],[127.3799313,36.36553244],[127.38003354,36.36526104],[127.38006806,36.3649788]]]}",2023-01-25
2018032,2017,자전거,30170003,대전광역시 서구3,대전광역시 서구 둔산동(삼천교네거리 부근),5,5,0,2,3,0,36.34903356,127.40139176,"{""type"":""Polygon"",""coordinates"":[[[127.4031884,36.34903356],[127.40315387,36.34875126],[127.40305163,36.3484798],[127.40288561,36.34822962],[127.40266217,36.34801034],[127.40238992,36.34783038],[127.40207931,36.34769665],[127.40174227,36.34761431],[127.40139176,36.3475865],[127.40104126,36.34761431],[127.40070422,36.34769665],[127.40039361,36.34783038],[127.40012136,36.34801034],[127.39989792,36.34822962],[127.39973189,36.3484798],[127.39962966,36.34875126],[127.39959513,36.34903356],[127.39962966,36.34931586],[127.39973189,36.34958732],[127.39989792,36.34983749],[127.40012136,36.35005677],[127.40039361,36.35023672],[127.40070422,36.35037044],[127.40104126,36.35045279],[127.40139176,36.35048059],[127.40174227,36.35045279],[127.40207931,36.35037044],[127.40238992,36.35023672],[127.40266217,36.35005677],[127.40288561,36.34983749],[127.40305163,36.34958732],[127.40315387,36.34931586],[127.4031884,36.34903356]]]}",2023-01-25
