사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019081600100032,2019년 8월 16일 01시,금요일,대전광역시 대덕구 법동,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,교차로 - 교차로부근,승합,남,34세,상해없음,보행자,남,19세,중상
2019081600100042,2019년 8월 16일 02시,금요일,대전광역시 중구 선화동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,남,44세,경상
2019081600100293,2019년 8월 16일 12시,금요일,대전광역시 유성구 장대동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,보행자,남,37세,경상
2019081600100597,2019년 8월 16일 19시,금요일,대전광역시 대덕구 송촌동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,23세,상해없음,보행자,남,56세,중상
2019081700100082,2019년 8월 17일 04시,토요일,대전광역시 중구 대흥동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,22세,경상
2019081700100095,2019년 8월 17일 05시,토요일,대전광역시 서구 둔산동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,23세,상해없음,보행자,남,19세,부상신고
2019081700100160,2019년 8월 17일 09시,토요일,대전광역시 서구 도마동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,보행자,여,28세,중상
2019081700100386,2019년 8월 17일 15시,토요일,대전광역시 중구 은행동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,18세,상해없음,보행자,남,54세,중상
2019081700100424,2019년 8월 17일 16시,토요일,대전광역시 중구 선화동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,이륜,남,51세,상해없음,보행자,여,62세,경상
2019081700100467,2019년 8월 17일 17시,토요일,대전광역시 동구 가양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,보행자,남,66세,경상
2019081700100507,2019년 8월 17일 18시,토요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,기타,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,42세,경상
2019081700100551,2019년 8월 17일 19시,토요일,대전광역시 중구 태평동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,원동기,남,17세,상해없음,보행자,남,17세,중상
2019081800100368,2019년 8월 18일 18시,일요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,58세,상해없음,보행자,남,46세,경상
2019081800100477,2019년 8월 18일 23시,일요일,대전광역시 유성구 궁동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,남,35세,중상
2019081900100181,2019년 8월 19일 09시,월요일,대전광역시 중구 호동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,보행자,여,81세,부상신고
2019081900100535,2019년 8월 19일 19시,월요일,대전광역시 유성구 봉명동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,58세,상해없음,보행자,남,58세,부상신고
2019081900100561,2019년 8월 19일 20시,월요일,대전광역시 서구 도마동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,57세,중상
2019081900100605,2019년 8월 19일 22시,월요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,17세,경상
2019082000100310,2019년 8월 20일 13시,화요일,대전광역시 동구 추동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,여,52세,경상
2019082000100311,2019년 8월 20일 13시,화요일,대전광역시 유성구 지족동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,화물,남,52세,상해없음,보행자,여,52세,경상
2019082000100520,2019년 8월 20일 18시,화요일,대전광역시 동구 용전동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,33세,기타불명,보행자,여,21세,경상
2019082000100621,2019년 8월 20일 21시,화요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,63세,기타불명,보행자,여,53세,중상
2019082100100115,2019년 8월 21일 07시,수요일,대전광역시 동구 판암동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,69세,상해없음,보행자,여,71세,경상
2019082100100386,2019년 8월 21일 15시,수요일,대전광역시 중구 선화동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,보행자,여,65세,중상
2019082100100475,2019년 8월 21일 17시,수요일,대전광역시 서구 내동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,47세,상해없음,보행자,여,24세,경상
2019082100100529,2019년 8월 21일 18시,수요일,대전광역시 동구 원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,28세,상해없음,보행자,남,69세,경상
2019082100100530,2019년 8월 21일 18시,수요일,대전광역시 대덕구 법동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,여,56세,상해없음,보행자,여,11세,경상
2019082100100531,2019년 8월 21일 18시,수요일,대전광역시 대덕구 법동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,42세,상해없음,보행자,여,90세 이상,중상
2019082200100043,2019년 8월 22일 00시,목요일,대전광역시 유성구 죽동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,57세,상해없음,보행자,남,58세,중상
2019082200100099,2019년 8월 22일 06시,목요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,26세,상해없음,보행자,여,44세,경상
2019082200100305,2019년 8월 22일 12시,목요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,여,50세,경상
2019082200100546,2019년 8월 22일 18시,목요일,대전광역시 중구 문화동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,46세,상해없음,보행자,남,9세,경상
2019082300100165,2019년 8월 23일 08시,금요일,대전광역시 서구 월평동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,32세,상해없음,보행자,남,73세,중상
2019082300100303,2019년 8월 23일 12시,금요일,대전광역시 동구 대동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,71세,상해없음,보행자,남,61세,경상
2019082300100304,2019년 8월 23일 12시,금요일,대전광역시 유성구 봉명동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,78세,상해없음,보행자,남,10세,중상
2019082300100597,2019년 8월 23일 19시,금요일,대전광역시 동구 가양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,보행자,남,63세,경상
2019082300100636,2019년 8월 23일 20시,금요일,대전광역시 중구 선화동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,38세,상해없음,보행자,여,79세,중상
2019082300100725,2019년 8월 23일 23시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,보행자,남,25세,경상
2019082400100331,2019년 8월 24일 13시,토요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,65세,상해없음,보행자,남,11세,중상
2019082400100427,2019년 8월 24일 16시,토요일,대전광역시 유성구 노은동,경상사고,0,0,1,0,차대사람 - 횡단중,중앙선침범,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,42세,경상
2019082400100428,2019년 8월 24일 16시,토요일,대전광역시 유성구 반석동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,76세,중상
2019082400100609,2019년 8월 24일 21시,토요일,대전광역시 유성구 관평동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,53세,상해없음,보행자,여,56세,중상
2019082500100447,2019년 8월 25일 19시,일요일,대전광역시 중구 은행동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,22세,상해없음,보행자,남,51세,중상
2019082500100450,2019년 8월 25일 19시,일요일,대전광역시 유성구 관평동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,흐림,단일로 - 기타,자전거,남,46세,상해없음,보행자,남,44세,경상
2019082500100507,2019년 8월 25일 21시,일요일,대전광역시 유성구 원내동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,78세,사망
2019082600100079,2019년 8월 26일 05시,월요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,66세,상해없음,보행자,남,75세,경상
2019082600100133,2019년 8월 26일 07시,월요일,대전광역시 유성구 봉명동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,43세,상해없음,보행자,남,64세,경상
2019082600100250,2019년 8월 26일 10시,월요일,대전광역시 중구 용두동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,62세,상해없음,보행자,여,81세,경상
2019082600100297,2019년 8월 26일 11시,월요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,53세,경상
2019082600100540,2019년 8월 26일 17시,월요일,대전광역시 중구 문화동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승합,남,70세,상해없음,보행자,여,43세,중상
2019082700100064,2019년 8월 27일 02시,화요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,기타불명,보행자,여,64세,경상
2019082700100215,2019년 8월 27일 09시,화요일,대전광역시 서구 내동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,39세,상해없음,보행자,여,77세,중상
2019082700100573,2019년 8월 27일 19시,화요일,대전광역시 서구 내동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,이륜,남,54세,상해없음,보행자,여,21세,경상
2019082700100614,2019년 8월 27일 20시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,21세,상해없음,보행자,남,31세,경상
2019082700100651,2019년 8월 27일 22시,화요일,대전광역시 중구 유천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,보행자,남,16세,경상
2019082800100050,2019년 8월 28일 02시,수요일,대전광역시 중구 은행동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,59세,상해없음,보행자,남,26세,부상신고
2019082800100228,2019년 8월 28일 10시,수요일,대전광역시 유성구 전민동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,50세,상해없음,보행자,남,16세,경상
2019082800100511,2019년 8월 28일 18시,수요일,대전광역시 중구 문화동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,71세,상해없음,보행자,여,41세,중상
2019082800100560,2019년 8월 28일 19시,수요일,대전광역시 중구 대흥동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,26세,상해없음,보행자,여,13세,경상
2019082900100689,2019년 8월 29일 23시,목요일,대전광역시 동구 가오동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,43세,상해없음,보행자,남,50세,중상
2019082900100691,2019년 8월 29일 23시,목요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,29세,기타불명,보행자,남,22세,경상
2019083000100400,2019년 8월 30일 14시,금요일,대전광역시 동구 가오동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,여,12세,경상
2019083000100450,2019년 8월 30일 15시,금요일,대전광역시 서구 변동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,12세,상해없음,보행자,여,75세,경상
2019083000100557,2019년 8월 30일 17시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,보행자,남,24세,경상
2019083000100626,2019년 8월 30일 18시,금요일,대전광역시 대덕구 덕암동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,33세,상해없음,보행자,남,14세,경상
2019083000100726,2019년 8월 30일 20시,금요일,대전광역시 유성구 반석동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,16세,부상신고
